Year,State,Beverage Type,Beverage Gallon,Ethanol Gallon,Population(>14),Average(>14),Decile(>14),Population(>21),Average(>21),Decile(>21),Source,ABV,Ethanol by ABV
2020,North,Wine,32306993.0,4167602,8693951,4794,4.0,7717041,5401,4.0,2.0,119.0,3844532.0
2020,North,Beer,207702932.0,9346632,8693951,10751,6.0,7717041,12112,6.0,2.0,48.0,9969741.0
2020,North,All Beverages,,20403712,8693951,23469,6.0,7717041,26440,6.0,,,20100293.0
2020,North,Spirits,2180687.0,896262,630385,14218,2.0,557839,16067,1.0,1.0,383.0,835203.0
2020,North,Wine,1595966.0,205880,630385,3266,7.0,557839,3691,7.0,1.0,117.0,186728.0
2020,North,Beer,20403760.0,918169,630385,14565,1.0,557839,16459,1.0,1.0,46.0,938573.0
2020,North,All Beverages,,2020311,630385,32049,2.0,557839,36217,2.0,,,1960504.0
2020,Ohio,Spirits,16716114.0,6870323,9780340,7025,10.0,8705649,7892,10.0,6.0,385.0,6435704.0
2020,Ohio,Wine,23477107.0,3028547,9780340,3097,8.0,8705649,3479,8.0,7.0,118.0,2770299.0
2020,Ohio,Beer,238607000.0,10737315,9780340,10978,5.0,8705649,12334,5.0,7.0,48.0,11453136.0
2020,Ohio,All Beverages,,20636185,9780340,21100,9.0,8705649,23704,9.0,,,20659139.0
2020,Oklahoma,Spirits,5339743.0,2194635,3219028,6818,10.0,2839315,7729,10.0,7.0,386.0,2061141.0
2020,Oklahoma,Wine,4783926.0,617126,3219028,1917,10.0,2839315,2174,10.0,7.0,118.0,564503.0
2020,Oklahoma,Beer,70804000.0,3186180,3219028,9898,7.0,2839315,11222,7.0,7.0,47.0,3327788.0
2020,Oklahoma,All Beverages,,5997941,3219028,18633,10.0,2839315,21125,10.0,,,5953432.0
2020,Oregon,Spirits,9042428.0,3716438,3571987,10404,5.0,3219799,11542,5.0,6.0,379.0,3427080.0
2020,Oregon,Wine,15047594.0,1941140,3571987,5434,3.0,3219799,6029,3.0,1.0,118.0,1775616.0
2020,Oregon,Beer,89615024.0,4032676,3571987,11290,4.0,3219799,12525,4.0,1.0,49.0,4391136.0
2020,Oregon,All Beverages,,9690253,3571987,27128,3.0,3219799,30096,4.0,,,9593832.0
2020,Pennsylvania,Spirits,17668252.0,7261651,10927861,6645,10.0,9777071,7427,10.0,3.0,366.0,6466580.0
2020,Pennsylvania,Wine,26580641.0,3428903,10927861,3138,7.0,9777071,3507,7.0,3.0,121.0,3216258.0
2020,Pennsylvania,Beer,318928000.0,14351760,10927861,13133,2.0,9777071,14679,2.0,7.0,48.0,15308544.0
2020,Pennsylvania,All Beverages,,25042314,10927861,22916,7.0,9777071,25613,7.0,,,24991382.0
2020,Rhode,Spirits,2924048.0,1201784,935176,12851,3.0,831402,14455,3.0,1.0,370.0,1081898.0
2020,Rhode,Wine,3862455.0,498257,935176,5328,3.0,831402,5993,3.0,1.0,118.0,455770.0
2020,Rhode,Beer,16529646.0,743834,935176,7954,10.0,831402,8947,10.0,1.0,48.0,793423.0
2020,Rhode,All Beverages,,2443875,935176,26133,4.0,831402,29395,4.0,,,2331091.0
2020,South,Spirits,8686315.0,3570075,4275097,8351,7.0,3813980,9360,7.0,7.0,388.0,3370290.0
2020,South,Wine,8242242.0,1063249,4275097,2487,8.0,3813980,2788,9.0,7.0,118.0,972585.0
2020,South,Beer,102424000.0,4609080,4275097,10781,6.0,3813980,12085,6.0,7.0,48.0,4916352.0
2020,South,All Beverages,,9242404,4275097,21619,8.0,3813980,24233,8.0,,,9259227.0
2020,South,Spirits,1361555.0,559599,715460,7822,8.0,631088,8867,8.0,7.0,384.0,522837.0
2020,South,Wine,1224572.0,157970,715460,2208,9.0,631088,2503,9.0,7.0,118.0,144499.0
2020,South,Beer,21421000.0,963945,715460,13473,1.0,631088,15274,1.0,7.0,47.0,1006787.0
2020,South,All Beverages,,1681514,715460,23503,6.0,631088,26645,6.0,,,1674123.0
2020,Tennessee,Spirits,13623775.0,5599372,5735802,9762,5.0,5124653,10926,6.0,2.0,388.0,5286025.0
2020,Tennessee,Wine,15513274.0,2001212,5735802,3489,6.0,5124653,3905,6.0,2.0,118.0,1830566.0
2020,Tennessee,Beer,123862022.0,5573791,5735802,9718,8.0,5124653,10876,8.0,2.0,48.0,5945377.0
2020,Tennessee,All Beverages,,13174375,5735802,22969,7.0,5124653,25708,7.0,,,13061968.0
2020,Texas,Spirits,46815366.0,19241115,23449786,8205,7.0,20512892,9380,7.0,1.0,379.0,17743024.0
2020,Texas,Wine,64369889.0,8303716,23449786,3541,6.0,20512892,4048,6.0,1.0,117.0,7531277.0
2020,Texas,Beer,653239789.0,29395791,23449786,12536,2.0,20512892,14330,2.0,1.0,47.0,30702270.0
2020,Texas,All Beverages,,56940622,23449786,24282,6.0,20512892,27758,6.0,,,55976571.0
2020,Utah,Spirits,3798510.0,1561188,2553487,6114,10.0,2183043,7151,10.0,1.0,370.0,1405449.0
2020,Utah,Wine,3868213.0,498999,2553487,1954,10.0,2183043,2286,10.0,1.0,118.0,456449.0
2020,Utah,Beer,30752000.0,1383840,2553487,5419,10.0,2183043,6339,10.0,7.0,47.0,1445344.0
2020,Utah,All Beverages,,3444027,2553487,13488,10.0,2183043,15776,10.0,,,3307242.0
2020,Vermont,Spirits,1089753.0,447888,553381,8094,8.0,492331,9097,8.0,6.0,373.0,406478.0
2020,Vermont,Wine,3152713.0,406700,553381,7349,1.0,492331,8261,1.0,7.0,117.0,368867.0
2020,Vermont,Beer,19437000.0,874665,553381,15806,1.0,492331,17766,1.0,7.0,49.0,952413.0
2020,Vermont,All Beverages,,1729253,553381,31249,2.0,492331,35124,2.0,,,1727758.0
2020,Virginia,Spirits,13645830.0,5608436,7170773,7821,9.0,6387649,8780,8.0,1.0,372.0,5076249.0
2020,Virginia,Wine,29144614.0,3759655,7170773,5243,3.0,6387649,5886,3.0,1.0,118.0,3439064.0
2020,Virginia,Beer,152626500.0,6868193,7170773,9578,8.0,6387649,10752,8.0,1.0,47.0,7173446.0
2020,Virginia,All Beverages,,16236284,7170773,22642,7.0,6387649,25418,7.0,,,15688759.0
2020,Washington,Spirits,13509654.0,5552468,6403061,8672,7.0,5757414,9644,7.0,3.0,378.0,5106649.0
2020,Washington,Wine,25044357.0,3230722,6403061,5046,4.0,5757414,5611,4.0,7.0,118.0,2955234.0
2020,Washington,Beer,125364000.0,5641380,6403061,8810,9.0,5757414,9798,9.0,7.0,49.0,6142836.0
2020,Washington,All Beverages,,14424570,6403061,22528,8.0,5757414,25054,8.0,,,14204719.0
2020,West,Spirits,2079221.0,854560,1513113,5648,10.0,1361727,6276,10.0,6.0,368.0,765153.0
2020,West,Wine,1269412.0,163754,1513113,1082,10.0,1361727,1203,10.0,7.0,117.0,148521.0
2020,West,Beer,38502000.0,1732590,1513113,11450,4.0,1361727,12723,4.0,7.0,47.0,1809594.0
2020,West,All Beverages,,2750904,1513113,18180,10.0,1361727,20202,10.0,,,2723268.0
2020,Wisconsin,Spirits,16868513.0,6932959,4910702,14118,2.0,4365032,15883,2.0,1.0,381.0,6426903.0
2020,Wisconsin,Wine,15736198.0,2029970,4910702,4134,5.0,4365032,4651,5.0,1.0,118.0,1856871.0
2020,Wisconsin,Beer,136896000.0,6160320,4910702,12545,2.0,4365032,14113,3.0,7.0,48.0,6571008.0
2020,Wisconsin,All Beverages,,15123248,4910702,30797,2.0,4365032,34646,2.0,,,14854782.0
2020,Wyoming,Spirits,1645718.0,676390,474623,14251,1.0,421605,16043,2.0,6.0,366.0,602333.0
2020,Wyoming,Wine,1233375.0,159105,474623,3352,7.0,421605,3774,7.0,6.0,117.0,144305.0
2020,Wyoming,Beer,12799802.0,575991,474623,12136,3.0,421605,13662,3.0,1.0,48.0,614391.0
2020,Wyoming,All Beverages,,1411487,474623,29739,2.0,421605,33479,2.0,,,1361029.0
2020,Northeast Region,Spirits,112107568.0,46076211,48409216,9518,,43337077,10632,,,375.0,42040338.0
2020,Northeast Region,Wine,185737471.0,23960134,48409216,4949,,43337077,5529,,,118.0,21917022.0
2020,Northeast Region,Beer,1040043771.0,46801970,48409216,9668,,43337077,10800,,,48.0,49922101.0
2020,Northeast Region,All Beverages,,116838314,48409216,24136,,43337077,26960,,,,113879461.0
2020,Midwest Region,Spirits,140737670.0,57843182,56981641,10151,,50573990,11437,,,377.0,53058101.0
2020,Midwest Region,Wine,163735371.0,21121863,56981641,3707,,50573990,4176,,,118.0,19320774.0
2020,Midwest Region,Beer,1371629355.0,61723321,56981641,10832,,50573990,12205,,,48.0,65838209.0
2020,Midwest Region,All Beverages,,140688366,56981641,24690,,50573990,27818,,,,138217084.0
2020,South Region,Spirits,228718942.0,94003485,104233322,9019,,92621777,10149,,,380.0,86913198.0
2020,South Region,Wine,312692397.0,40337318,104233322,3870,,92621777,4355,,,118.0,36897703.0
2020,South Region,Beer,2465799041.0,110960957,104233322,10645,,92621777,11980,,,47.0,115892555.0
2020,South Region,All Beverages,,245301760,104233322,23534,,92621777,26484,,,,239703456.0
2020,West Region,Spirits,154665118.0,63567363,64927925,9790,,57791082,11000,,,380.0,58772745.0
2020,West Region,Wine,269376061.0,34749512,64927925,5352,,57791082,6013,,,117.0,31516999.0
2020,West Region,Beer,1526693464.0,68701206,64927925,10581,,57791082,11888,,,48.0,73281286.0
2020,West Region,All Beverages,,167018081,64927925,25724,,57791082,28900,,,,163571030.0
2020,United States,Spirits,636229298.0,261490241,274552104,9524,,244323926,10703,,,377.0,239858446.0
2020,United States,Wine,931541300.0,120168827,274552104,4377,,244323926,4918,,,117.0,108990332.0
2020,United States,Beer,6404165631.0,288187453,274552104,10497,,244323926,11795,,,48.0,307399950.0
2020,United States,All Beverages,,669846522,274552104,24398,,244323926,27416,,,,656248728.0
2021,Alabama,Spirits,8282321.0,3404034,4181523,8141,8.0,3724348,9140,8.0,6.0,368.0,3047894.0
2021,Alabama,Wine,7895705.0,1018546,4181523,2436,8.0,3724348,2735,8.0,7.0,118.0,931693.0
2021,Alabama,Beer,93217000.0,4194765,4181523,10032,7.0,3724348,11263,7.0,7.0,47.0,4381199.0
2021,Alabama,All Beverages,,8617345,4181523,20608,9.0,3724348,23138,9.0,,,8360786.0
2021,Alaska,Spirits,1943947.0,798962,592281,13490,3.0,527056,15159,3.0,1.0,377.0,732868.0
2021,Alaska,Wine,2374225.0,306275,592281,5171,4.0,527056,5811,4.0,1.0,118.0,280159.0
2021,Alaska,Beer,13830877.0,622389,592281,10508,7.0,527056,11809,6.0,1.0,47.0,650051.0
2021,Alaska,All Beverages,,1727627,592281,29169,3.0,527056,32779,3.0,,,1663078.0
2021,Arizona,Spirits,12825861.0,5271429,6051424,8711,7.0,5371419,9814,7.0,7.0,375.0,4809698.0
2021,Arizona,Wine,17897412.0,2308766,6051424,3815,6.0,5371419,4298,6.0,7.0,118.0,2111895.0
2021,Arizona,Beer,144181000.0,6488145,6051424,10722,6.0,5371419,12079,6.0,7.0,47.0,6776507.0
2021,Arizona,All Beverages,,14068340,6051424,23248,7.0,5371419,26191,7.0,,,13698100.0
2021,Arkansas,Spirits,4592056.0,1887335,2488805,7583,9.0,2204011,8563,9.0,2.0,373.0,1712837.0
2021,Arkansas,Wine,5063413.0,653180,2488805,2624,8.0,2204011,2964,8.0,2.0,119.0,602546.0
2021,Arkansas,Beer,52171629.0,2347723,2488805,9433,8.0,2204011,10652,8.0,2.0,48.0,2504238.0
2021,Arkansas,All Beverages,,4888239,2488805,19641,10.0,2204011,22179,10.0,,,4819621.0
2021,California,Spirits,79789452.0,32793465,32549695,10075,6.0,28942489,11331,6.0,7.0,375.0,29921045.0
2021,California,Wine,155101509.0,20008095,32549695,6147,2.0,28942489,6913,2.0,7.0,118.0,18301978.0
2021,California,Beer,795212000.0,35784540,32549695,10994,5.0,28942489,12364,5.0,7.0,48.0,38170176.0
2021,California,All Beverages,,88586100,32549695,27216,4.0,28942489,30608,4.0,,,86393199.0
2021,Colorado,Spirits,16499285.0,6781206,4868174,13930,2.0,4345276,15606,2.0,1.0,364.0,6005740.0
2021,Colorado,Wine,18535725.0,2391109,4868174,4912,4.0,4345276,5503,4.0,1.0,118.0,2187216.0
2021,Colorado,Beer,126926614.0,5711698,4868174,11733,4.0,4345276,13145,4.0,1.0,48.0,6092477.0
2021,Colorado,All Beverages,,14884012,4868174,30574,2.0,4345276,34253,2.0,,,14285433.0
2021,Connecticut,Spirits,8861544.0,3642095,3061008,11898,4.0,2722545,13378,4.0,1.0,370.0,3278771.0
2021,Connecticut,Wine,13327292.0,1719221,3061008,5617,3.0,2722545,6315,3.0,1.0,118.0,1572620.0
2021,Connecticut,Beer,53077297.0,2388478,3061008,7803,10.0,2722545,8773,10.0,1.0,48.0,2547710.0
2021,Connecticut,All Beverages,,7749794,3061008,25318,5.0,2722545,28465,5.0,,,7399101.0
2021,Delaware,Spirits,5063063.0,2080919,844349,24645,1.0,756926,27492,1.0,1.0,370.0,1873333.0
2021,Delaware,Wine,5244892.0,676591,844349,8013,1.0,756926,8939,1.0,1.0,118.0,618897.0
2021,Delaware,Beer,21201925.0,954087,844349,11300,5.0,756926,12605,5.0,1.0,48.0,1017692.0
2021,Delaware,All Beverages,,3711597,844349,43958,1.0,756926,49035,1.0,,,3509922.0
2021,District,Spirits,2552278.0,1048986,565833,18539,1.0,514340,20395,1.0,7.0,389.0,992836.0
2021,District,Wine,4685354.0,604411,565833,10682,1.0,514340,11751,1.0,7.0,118.0,552872.0
2021,District,Beer,14446000.0,650070,565833,11489,4.0,514340,12639,5.0,7.0,48.0,693408.0
2021,District,All Beverages,,2303467,565833,40709,1.0,514340,44785,1.0,,,2239116.0
2021,Florida,Spirits,59609689.0,24499582,18508684,13237,3.0,16770715,14609,3.0,1.0,373.0,22234414.0
2021,Florida,Wine,83151932.0,10726599,18508684,5795,2.0,16770715,6396,2.0,1.0,117.0,9728776.0
2021,Florida,Beer,443149766.0,19941739,18508684,10774,6.0,16770715,11891,6.0,1.0,47.0,20828039.0
2021,Florida,All Beverages,,55167921,18508684,29807,3.0,16770715,32895,3.0,,,52791229.0
2021,Georgia,Spirits,16166778.0,6644546,8887313,7476,10.0,7829298,8487,10.0,7.0,377.0,6094875.0
2021,Georgia,Wine,16869882.0,2176215,8887313,2449,8.0,7829298,2780,8.0,7.0,118.0,1990646.0
2021,Georgia,Beer,181288000.0,8157960,8887313,9179,9.0,7829298,10420,9.0,7.0,47.0,8520536.0
2021,Georgia,All Beverages,,16978721,8887313,19104,10.0,7829298,21686,10.0,,,16606057.0
2021,Hawaii,Spirits,2399597.0,986234,1201625,8208,8.0,1089844,9049,8.0,7.0,377.0,904648.0
2021,Hawaii,Wine,5464536.0,704925,1201625,5866,2.0,1089844,6468,2.0,7.0,117.0,639351.0
2021,Hawaii,Beer,33573000.0,1510785,1201625,12573,2.0,1089844,13862,3.0,7.0,47.0,1577931.0
2021,Hawaii,All Beverages,,3201944,1201625,26647,5.0,1089844,29380,5.0,,,3121930.0
2021,Idaho,Spirits,3458991.0,1421645,1545870,9196,6.0,1358288,10466,6.0,6.0,374.0,1293662.0
2021,Idaho,Wine,3610116.0,465705,1545870,3013,8.0,1358288,3429,8.0,7.0,118.0,425994.0
2021,Idaho,Beer,26784000.0,1205280,1545870,7797,10.0,1358288,8874,10.0,7.0,47.0,1258848.0
2021,Idaho,All Beverages,,3092630,1545870,20006,9.0,1358288,22769,9.0,,,2978504.0
2021,Illinois,Spirits,24332546.0,10000676,10548468,9481,6.0,9376497,10666,6.0,1.0,365.0,8881379.0
2021,Illinois,Wine,39654743.0,5115462,10548468,4849,5.0,9376497,5456,5.0,1.0,117.0,4639605.0
2021,Illinois,Beer,244950066.0,11022753,10548468,10450,7.0,9376497,11756,7.0,1.0,47.0,11512653.0
2021,Illinois,All Beverages,,26138891,10548468,24780,6.0,9376497,27877,6.0,,,25033637.0
2021,Indiana,Spirits,14146150.0,5814068,5595316,10391,5.0,4934546,11782,5.0,1.0,360.0,5092614.0
2021,Indiana,Wine,14112801.0,1820551,5595316,3254,7.0,4934546,3689,7.0,1.0,118.0,1665310.0
2021,Indiana,Beer,118529596.0,5333832,5595316,9533,8.0,4934546,10809,8.0,1.0,46.0,5452361.0
2021,Indiana,All Beverages,,12968451,5595316,23177,7.0,4934546,26281,7.0,,,12210285.0
2021,Iowa,Spirits,6530277.0,2683944,2631274,10200,6.0,2318479,11576,5.0,3.0,359.0,2344369.0
2021,Iowa,Wine,4658740.0,600977,2631274,2284,9.0,2318479,2592,9.0,3.0,117.0,545073.0
2021,Iowa,Beer,72782193.0,3275199,2631274,12447,2.0,2318479,14126,2.0,3.0,48.0,3493545.0
2021,Iowa,All Beverages,,6560120,2631274,24931,5.0,2318479,28295,5.0,,,6382987.0
2021,Kansas,Spirits,5425419.0,2229847,2397548,9301,6.0,2104819,10594,6.0,2.0,374.0,2029107.0
2021,Kansas,Wine,2628922.0,339131,2397548,1414,10.0,2104819,1611,10.0,7.0,117.0,307584.0
2021,Kansas,Beer,59198188.0,2663918,2397548,11111,5.0,2104819,12656,4.0,2.0,48.0,2841513.0
2021,Kansas,All Beverages,,5232897,2397548,21826,8.0,2104819,24862,8.0,,,5178204.0
2021,Kentucky,Spirits,9482702.0,3897391,3732285,10442,5.0,3317996,11746,5.0,2.0,380.0,3603427.0
2021,Kentucky,Wine,6794472.0,876487,3732285,2348,9.0,3317996,2642,9.0,2.0,118.0,801748.0
2021,Kentucky,Beer,79892220.0,3595150,3732285,9633,8.0,3317996,10835,8.0,2.0,47.0,3754934.0
2021,Kentucky,All Beverages,,8369027,3732285,22423,8.0,3317996,25223,8.0,,,8160109.0
2021,Louisiana,Spirits,10669994.0,4385368,3790356,11570,4.0,3369083,13017,4.0,1.0,364.0,3883878.0
2021,Louisiana,Wine,9870086.0,1273241,3790356,3359,6.0,3369083,3779,6.0,1.0,118.0,1164670.0
2021,Louisiana,Beer,104811000.0,4716495,3790356,12443,3.0,3369083,13999,3.0,7.0,48.0,5030928.0
2021,Louisiana,All Beverages,,10375104,3790356,27372,4.0,3369083,30795,4.0,,,10079476.0
2021,Maine,Spirits,3482544.0,1431326,1183200,12097,4.0,1072895,13341,4.0,6.0,359.0,1250233.0
2021,Maine,Wine,3956769.0,510423,1183200,4314,5.0,1072895,4757,5.0,7.0,117.0,462942.0
2021,Maine,Beer,35061000.0,1577745,1183200,13335,2.0,1072895,14705,2.0,7.0,48.0,1682928.0
2021,Maine,All Beverages,,3519494,1183200,29746,3.0,1072895,32804,3.0,,,3396103.0
2021,Maryland,Spirits,13131711.0,5397133,5119908,10541,5.0,4569625,11811,5.0,3.0,377.0,4950655.0
2021,Maryland,Wine,15567297.0,2008181,5119908,3922,6.0,4569625,4395,6.0,3.0,118.0,1836941.0
2021,Maryland,Beer,86518073.0,3893313,5119908,7604,10.0,4569625,8520,10.0,1.0,48.0,4152867.0
2021,Maryland,All Beverages,,11298628,5119908,22068,8.0,4569625,24726,8.0,,,10940463.0
2021,Massachusetts,Spirits,19440560.0,7990070,5954373,13419,3.0,5311519,15043,3.0,1.0,365.0,7095805.0
2021,Massachusetts,Wine,27396958.0,3534208,5954373,5935,2.0,5311519,6654,2.0,1.0,118.0,3232841.0
2021,Massachusetts,Beer,112489993.0,5062050,5954373,8501,9.0,5311519,9530,9.0,1.0,48.0,5399520.0
2021,Massachusetts,All Beverages,,16586328,5954373,27856,4.0,5311519,31227,4.0,,,15728166.0
2021,Michigan,Spirits,22324448.0,9175348,8417240,10901,4.0,7505187,12225,4.0,6.0,371.0,8282370.0
2021,Michigan,Wine,27353501.0,3528602,8417240,4192,5.0,7505187,4702,5.0,3.0,117.0,3200360.0
2021,Michigan,Beer,183802765.0,8271124,8417240,9826,7.0,7505187,11021,8.0,1.0,48.0,8822533.0
2021,Michigan,All Beverages,,20975074,8417240,24919,5.0,7505187,27947,6.0,,,20305263.0
2021,Minnesota,Spirits,15556838.0,6393860,4699655,13605,2.0,4173947,15318,2.0,1.0,372.0,5787144.0
2021,Minnesota,Wine,15313219.0,1975405,4699655,4203,5.0,4173947,4733,5.0,1.0,117.0,1791647.0
2021,Minnesota,Beer,118770427.0,5344669,4699655,11372,4.0,4173947,12805,4.0,1.0,48.0,5700981.0
2021,Minnesota,All Beverages,,13713935,4699655,29181,3.0,4173947,32856,3.0,,,13279772.0
2021,Mississippi,Spirits,5920380.0,2433276,2425650,10031,6.0,2137860,11382,6.0,6.0,366.0,2166859.0
2021,Mississippi,Wine,3920385.0,505730,2425650,2085,10.0,2137860,2366,10.0,6.0,118.0,462605.0
2021,Mississippi,Beer,63457000.0,2855565,2425650,11772,4.0,2137860,13357,4.0,7.0,47.0,2982479.0
2021,Mississippi,All Beverages,,5794571,2425650,23889,6.0,2137860,27105,6.0,,,5611943.0
2021,Missouri,Spirits,16471315.0,6769710,5110230,13247,3.0,4546780,14889,3.0,2.0,363.0,5979087.0
2021,Missouri,Wine,15596357.0,2011930,5110230,3937,6.0,4546780,4425,6.0,2.0,118.0,1840370.0
2021,Missouri,Beer,124482123.0,5601696,5110230,10962,6.0,4546780,12320,5.0,2.0,49.0,6099624.0
2021,Missouri,All Beverages,,14383336,5110230,28146,4.0,4546780,31634,4.0,,,13919081.0
2021,Montana,Spirits,2571300.0,1056804,924829,11427,4.0,828509,12755,4.0,3.0,368.0,946238.0
2021,Montana,Wine,3778657.0,487447,924829,5271,3.0,828509,5883,3.0,1.0,118.0,445882.0
2021,Montana,Beer,34262564.0,1541815,924829,16671,1.0,828509,18610,1.0,1.0,48.0,1644603.0
2021,Montana,All Beverages,,3086067,924829,33369,1.0,828509,37248,2.0,,,3036723.0
2021,Nebraska,Spirits,3014375.0,1238908,1592321,7781,9.0,1396561,8871,9.0,7.0,370.0,1115319.0
2021,Nebraska,Wine,2597578.0,335088,1592321,2104,9.0,1396561,2399,9.0,7.0,118.0,306514.0
2021,Nebraska,Beer,40548000.0,1824660,1592321,11459,4.0,1396561,13065,4.0,7.0,47.0,1905756.0
2021,Nebraska,All Beverages,,3398656,1592321,21344,9.0,1396561,24336,9.0,,,3327589.0
2021,Nevada,Spirits,10093859.0,4148576,2609125,15900,1.0,2343287,17704,1.0,7.0,371.0,3744822.0
2021,Nevada,Wine,11816926.0,1524383,2609125,5843,2.0,2343287,6505,2.0,7.0,118.0,1394397.0
2021,Nevada,Beer,77345000.0,3480525,2609125,13340,2.0,2343287,14853,2.0,7.0,48.0,3712560.0
2021,Nevada,All Beverages,,9153484,2609125,35083,1.0,2343287,39063,1.0,,,8851779.0
2021,New,Spirits,5237919.0,2152785,1197503,17977,1.0,1077857,19973,1.0,3.0,367.0,1922316.0
2021,New,Wine,7067611.0,911722,1197503,7614,1.0,1077857,8459,1.0,3.0,118.0,833978.0
2021,New,Beer,49817000.0,2241765,1197503,18720,1.0,1077857,20798,1.0,7.0,48.0,2391216.0
2021,New,All Beverages,,5306272,1197503,44311,1.0,1077857,49230,1.0,,,5147510.0
2021,New,Spirits,23464604.0,9643952,7727925,12479,3.0,6915072,13946,3.0,3.0,367.0,8611510.0
2021,New,Wine,33224559.0,4285968,7727925,5546,3.0,6915072,6198,3.0,3.0,118.0,3920498.0
2021,New,Beer,141286025.0,6357871,7727925,8227,10.0,6915072,9194,10.0,3.0,48.0,6781729.0
2021,New,All Beverages,,20287791,7727925,26253,5.0,6915072,29339,5.0,,,19313737.0
2021,New,Spirits,3518862.0,1446252,1758170,8226,8.0,1557462,9286,8.0,7.0,376.0,1323092.0
2021,New,Wine,4147674.0,535050,1758170,3043,8.0,1557462,3435,8.0,7.0,118.0,489426.0
2021,New,Beer,47027000.0,2116215,1758170,12036,3.0,1557462,13588,3.0,7.0,48.0,2257296.0
2021,New,All Beverages,,4097517,1758170,23306,7.0,1557462,26309,7.0,,,4069814.0
2021,New,Spirits,36053309.0,14817910,16670410,8889,7.0,14972295,9897,7.0,2.0,380.0,13700258.0
2021,New,Wine,63644171.0,8210098,16670410,4925,4.0,14972295,5484,4.0,2.0,118.0,7510012.0
2021,New,Beer,326717754.0,14702299,16670410,8819,9.0,14972295,9820,9.0,2.0,48.0,15682452.0
2021,New,All Beverages,,37730307,16670410,22633,8.0,14972295,25200,8.0,,,36892722.0
2021,North,Spirits,17618116.0,7241046,8800019,8228,8.0,7814511,9266,8.0,6.0,370.0,6518703.0
2021,North,Wine,33839608.0,4365309,8800019,4961,4.0,7814511,5586,4.0,2.0,119.0,4026913.0
2021,North,Beer,209724888.0,9437620,8800019,10725,6.0,7814511,12077,6.0,2.0,46.0,9647345.0
2021,North,All Beverages,,21043975,8800019,23914,6.0,7814511,26929,6.0,,,20192961.0
2021,North,Spirits,2274061.0,934639,629033,14858,2.0,555468,16826,2.0,1.0,379.0,861869.0
2021,North,Wine,1576100.0,203317,629033,3232,7.0,555468,3660,7.0,1.0,117.0,184404.0
2021,North,Beer,20889103.0,940010,629033,14944,1.0,555468,16923,1.0,1.0,48.0,1002677.0
2021,North,All Beverages,,2077966,629033,33034,2.0,555468,37409,1.0,,,2048950.0
2021,Ohio,Spirits,17303194.0,7111613,9792417,7262,10.0,8719131,8156,10.0,6.0,384.0,6644427.0
2021,Ohio,Wine,23371511.0,3014925,9792417,3079,7.0,8719131,3458,7.0,7.0,118.0,2757838.0
2021,Ohio,Beer,238421000.0,10728945,9792417,10956,6.0,8719131,12305,6.0,7.0,47.0,11205787.0
2021,Ohio,All Beverages,,20855483,9792417,21298,9.0,8719131,23919,9.0,,,20608052.0
2021,Oklahoma,Spirits,5564335.0,2286942,3247801,7042,10.0,2863053,7988,10.0,7.0,381.0,2120011.0
2021,Oklahoma,Wine,4715949.0,608357,3247801,1873,10.0,2863053,2125,10.0,7.0,118.0,556482.0
